scenario_mode,scenario_label,total_people,method,time,avg_travel_time,queueing_time,moderate_congestion_exposure_time,severe_congestion_exposure_time,peak_density,avg_speed,wall_clock_runtime_s,exit_hhi,max_exit_share,active_exit_count
3,mode3_downbound_full_train,10046,ACO,1206.5,87.41065058690533,1587960.0,1718454.5,1474122.0,308.57142857142856,1.0109462258686999,24.16894569993019,0.12260317649304936,0.21401552856858452,12
3,mode3_downbound_full_train,10046,ImprovedAStar,645.0,114.52160514279348,605958.5,709718.5,432044.0,166.50485436893203,1.0461914713775107,670.0163497000467,0.09049730982652009,0.13338642245669918,14
3,mode3_downbound_full_train,10046,AdaptiveSingleNextHop,666.5,107.38363251180856,488654.0,612556.0,361173.5,96.11650485436893,1.0316771624270893,678.5762828001752,0.09006164714184155,0.14403742783197293,15
