scenario_mode,scenario_label,total_people,method,time,avg_travel_time,queueing_time,moderate_congestion_exposure_time,severe_congestion_exposure_time,peak_density,avg_speed,wall_clock_runtime_s,exit_hhi,max_exit_share,active_exit_count
4,mode4_bidirectional_full_train,17905,ACO,2261.5,85.44662199285978,5358992.0,5683161.0,5216003.0,594.2857142857142,0.9980061986866102,36.984960600035265,0.12378921268437058,0.2105557106953365,13
4,mode4_bidirectional_full_train,17905,ImprovedAStar,853.5,115.69221857286624,1361677.5,1602490.0,1050220.5,187.63440860215053,1.0277453931857685,1611.907581700012,0.09091224192718388,0.14035185702317787,14
4,mode4_bidirectional_full_train,17905,AdaptiveSingleNextHop,979.5,111.40203539045716,1143993.5,1397740.5,862353.0,126.09649122807019,1.015401988890259,1284.065067900112,0.09130015289824722,0.1520245741413013,15
